	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
2428	2431	main-forum	deft-forum	2014	431	none	none	Originally Posted by zaf I suppose the water in the middle makes a difference.	Originally Posted by zaf in the long term, yes.	1.0
5359	5402	main-news	headlines	2015	1124	none	none	Yolanda death toll climbs to 3,621	Kenya Red Cross says death toll rises to 68	0.4
4764	4807	main-news	headlines	2014	569	none	none	South African icon Nelson Mandela hospitalized	South Africa's Nelson Mandela Hospitalized	5.0
3802	3845	main-news	headlines	2013	120	none	none	One dead in Ohio school shooting	1 dead, 4 wounded in Ohio school shooting	3.2
1746	1746	main-captions	images	2015	749	none	none	A smiling man and a baby girl posing for photo.	A smiling man holds a small child wearing pink and red.	3.2
881	881	main-captions	MSRvid	2012train	567	none	none	A man is folding a piece of paper.	A man is slicing a plastic container with a sword.	0.5
2497	2500	main-news	MSRpar	2012test	81	none	none	After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close.	After protesters rushed the stage and twice cut power to the microphone, Hedges cut his speech short.	5.0
4330	4373	main-news	headlines	2014	29	none	none	Gunmen kill 10 foreign tourists in northern Pakistan	Gunmen kill 11 foreign climbers in Pakistan	3.4
2429	2432	main-forum	deft-forum	2014	432	none	none	Cone threw an  game.	Addie Joss Cone threw an  game.	4.2
4954	4997	main-news	headlines	2015	104	none	none	The Note's Must-Reads for Friday May 24, 2013	The Note's Must-Reads for Tuesday October 29, 2013	2.0
3740	3783	main-news	headlines	2013	42	none	none	French election turnout higher than expected	French presidential election: first round - live updates	1.0
1717	1717	main-captions	images	2015	665	none	none	The girl is playing along with the images on the big screen.	Three girls holding umbrellas with their backs to the camera.	0.4
4413	4456	main-news	headlines	2014	138	none	none	Hrithik Roshan, wife Sussanne part ways	Hrithik Roshan, Sussanne to divorce	4.4
3024	3048	main-news	MSRpar	2012train	136	none	none	The figures are becoming catastrophic, said Dr. Patrick Pelloux, the president of the association of emergency room physicians.	"This is unacceptable,"" said Patrick Pelloux, the president of France's Association of Emergency Doctors."	2.5
5227	5270	main-news	headlines	2015	785	none	none	South Africa's Mandela taken to hospital	Nelson Mandela taken to hospital	4.8
2094	2097	main-forum	deft-forum	2014	97	none	none	"I have  years of ""Neener Neener"" rights Usually I get pretty decent care."	"I have  years of ""Neener Neener"" rights they are crack ups."	3.4
5369	5412	main-news	headlines	2015	1146	none	none	Pro-Russia rebels to hold vote in Ukraine	Syria rebels: We killed Hezbollah men in Lebanon	0.0
1853	1853	main-captions	images	2015	1088	none	none	A girl wearing green twists something in her hands.	A young boy wearing only green shorts poses awkwardly with a brick background.	0.8
5345	5388	main-news	headlines	2015	1079	none	none	Asian Muslims celebrate Eid as 14 killed in Afghanistan	Asian Muslims celebrate Eid as 52 die in Pakistan, Afghanistan	3.6
4900	4943	main-news	headlines	2014	735	none	none	Three die after car crash at Tian'anmen	Three Killed In Crash At Tiananmen Square	4.6
1996	1996	main-captions	images	2015	1489	none	none	A young girl running on the beach.	A little girl running at on the shore of a beach.	4.2
667	667	main-captions	MSRvid	2012train	250	none	none	Someone is frying meat.	Someone is playing paino.	0.25
617	617	main-captions	MSRvid	2012train	179	none	none	A woman is slicing a garlic.	A woman is slicing a big pepper.	2.2
4811	4854	main-news	headlines	2014	627	none	none	10 Things to Know for Wednesday	10 Things to Know for Today	3.0
550	550	main-captions	MSRvid	2012train	86	none	none	The woman is shooting a machine gun.	The man is shooting a gun.	2.0
3497	3540	main-news	deft-news	2014	90	none	none	lavrov has told us secretary of state condoleezza rice that russia remains open to dialogue.	u.s. secretary of state condoleezza rice demanded russia withdraw its forces.	2.8
3658	3701	main-news	deft-news	2014	251	none	none	the opposition japanese communist party was against the new law and feared it would lead to a stronger military.	the opposition japanese communist party was against the bill proposing the new law.	3.2
2817	2841	main-news	MSRpar	2012test	590	none	none	To reach John A. Dvorak, who covers Kansas, call (816) 234-7743 or send e-mail to jdvorak@kctar.com.	To reach Brad Cooper, Johnson County municipal reporter, call (816) 234-7724 or send e-mail to bcooper@kcstar.com.	1.0
3657	3700	main-news	deft-news	2014	250	none	none	japanese prime minister junichiro koizumi said the shift of the rods was proactive.	in 2002 japanese prime minister junichiro koizumi attended an summit in north korea with north korean leader kim jong il.	1.2
232	232	main-captions	MSRvid	2012test	344	none	none	A man is selling items.	A man is cleaning the house.	0.8
3731	3774	main-news	headlines	2013	27	none	none	Nigeria university mass attacked by gunmen	Nigeria: University Bombed in North	2.2
5342	5385	main-news	headlines	2015	1069	none	none	Three dead, 63 hurt as New York buildings collapse	Two dead, nine hurt in French building collapse	1.6
202	202	main-captions	MSRvid	2012test	296	none	none	Someone is mixing ingrediants.	Someone is sewing things.	0.25
5145	5188	main-news	headlines	2015	590	none	none	Judge OKs force-feeding California inmates	U.S. judge approves force-feeding Californian inmates on hunger strik	4.6
5135	5178	main-news	headlines	2015	568	none	none	Iran's nuclear negotiating team leaves for Kazakhstan	Iran's nuclear quest 'has cost Tehran over $100 billion'	1.0
1398	1398	main-captions	images	2014	592	none	none	A blue and orange airplane flying with its landing gear down.	A red and blue plane flying with its landing gears down.	2.6
2086	2089	main-forum	deft-forum	2014	89	none	none	No healthy person needs gambling.	No healthy person needs sex.	1.4
292	292	main-captions	MSRvid	2012test	438	none	none	A badger is burrowing a hole.	A badger is digging the earth.	4.6
3899	3942	main-news	headlines	2013	238	none	none	Salafi Islamists, police clash in Tunis - witnesses	Second Islamist hunger striker dies in a Tunisian prison	0.6
3097	3123	main-news	MSRpar	2012train	260	none	none	This year the Audubon Society once again hosts its annual Christmas Bird Count.	It's the National Audubon Society's annual Christmas Bird Count, now in its 104th season.	3.5
424	424	main-captions	MSRvid	2012test	635	none	none	An overweight man is skipping rope.	A young man is dancing.	0.8
463	463	main-captions	MSRvid	2012test	696	none	none	A girl is playing a piano.	A boy is doing push ups.	0.0
2733	2757	main-news	MSRpar	2012test	466	none	none	When police removed the four from the home, they weighed 136 pounds combined.	Each boy weighed less than 50 pounds when they were removed from the home Oct. 10.	3.0
1580	1580	main-captions	images	2015	252	none	none	A dog runs through the grass.	A dog runs through the snow.	2.2
